69.0,artimesB_1041.csv
0.0,artimesB_1042.csv
33.0,artimesB_1043.csv
105.0,artimesB_1045.csv
138.0,artimesB_1047.csv
204.0,artimesB_1048.csv
-43.0,artimesB_1049.csv
