Harry flass vale bower: Line 1 / Spread 1
0.25
1
650
1
0
 6.25          1             771.9437 
 6.5           1             720.6599 
 6.75          1             702.6891 
 7             1             666.7774 
 7.25          1             682.5815 
 7.5           1             698.7693 
 7.75          1             750.0513 
 8             1             748.277 
 8.25          1             764.0383 
 8.5           1             780.0 
 8.75          1             807.2825 
 9             1             815.1193 
 9.25          1             811.2274 
 9.5           1             783.6816 
 9.75          1             792.1014 
 10            1             819.9054 
 10.25         1             950.0 
 10.5          1             1047.216 
 10.75         1             1100.0 
 11            1             1210.556 
 11.25         1             1199.208 
 11.5          1             1123.975 
 11.75         1             1106.992 
 12            1             1129.404 
 12.25         1             1180.0 
 12.5          1             1243.108 
 12.75         1             1197.237 
 13            1             1216.239 
 13.25         1             1254.313 
 13.5          1             1282.733 
 13.75         1             1401.669 
 14            1             1298.372 
 14.25         1             1407.536 
 1.875         1.25          1561.572 
 2.125         1.25          1339.594 
 2.375         1.25          1069.207 
 2.625         1.25          880.3525 
 2.875         1.25          838.7946 
 3.125         1.25          818.3709 
 3.375         1.25          900.0 
 3.625         1.25          980.0 
 3.875         1.25          1078.744 
 4.125         1.25          1050.0 
 4.375         1.25          1030.692 
 4.625         1.25          980.0 
 4.875         1.25          900.0 
 5.125         1.25          830.9268 
 5.375         1.25          800.0 
 5.625         1.25          778.7659 
 5.875         1.25          751.5789 
 6.125         1.25          642.4993 
 6.375         1.25          657.0364 
 6.625         1.25          671.2552 
 6.875         1.25          641.3184 
 7.125         1.25          633.6152 
 7.375         1.25          672.4808 
 7.625         1.25          663.2784 
 7.875         1.25          684.1036 
 8.125         1.25          730.3343 
 8.375         1.25          750.0 
 8.625         1.25          790.4308 
 8.875         1.25          844.4624 
 9.125         1.25          837.3766 
 9.375         1.25          810.2454 
 9.625         1.25          835.153 
 9.875         1.25          890.0 
 10.125        1.25          990.0 
 10.375        1.25          1059.378 
 10.625        1.25          1150.0 
 10.875        1.25          1200.0 
