63
# x y z
0	70.2083781	0
0.25	70.25612936	0
23	26	24	25	1.00000074342060e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.48717837344097e+00	0.00000000000000e+00	2.01782029158716e+02	0.00000000000000e+00	1
24	27	25	26	1.00000069704760e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.39445986456660e+00	0.00000000000000e+00	2.00360602446603e+02	0.00000000000000e+00	1
25	28	26	27	1.00000072025597e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.44100596358593e+00	0.00000000000000e+00	2.03325338755612e+02	0.00000000000000e+00	1
26	29	27	28	1.00000067179673e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34414926956538e+00	0.00000000000000e+00	2.00530635646670e+02	0.00000000000000e+00	1
27	30	28	29	1.00000072324244e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.44725473166439e+00	0.00000000000000e+00	2.00940001386294e+02	0.00000000000000e+00	1
28	31	29	30	1.00000070328197e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.40736858546361e+00	0.00000000000000e+00	2.01085213492304e+02	0.00000000000000e+00	1
29	32	30	31	1.00000069374765e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.38824635123584e+00	0.00000000000000e+00	2.02712358238591e+02	0.00000000000000e+00	1
30	33	31	32	1.00000071563639e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.43197813500056e+00	0.00000000000000e+00	1.98478952804448e+02	0.00000000000000e+00	1
31	34	32	33	1.00000068672224e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.37402964141286e+00	0.00000000000000e+00	2.00014669157819e+02	0.00000000000000e+00	1
32	35	33	34	1.00000068076719e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.36213107156391e+00	0.00000000000000e+00	2.01103759713439e+02	0.00000000000000e+00	1
33	36	34	35	1.00000075939897e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.51949244201130e+00	0.00000000000000e+00	1.97660254970509e+02	0.00000000000000e+00	1
34	37	35	36	1.00000072919713e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.45899389638622e+00	0.00000000000000e+00	2.00897413956299e+02	0.00000000000000e+00	1
35	38	36	37	1.00000075005209e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.50066747149687e+00	0.00000000000000e+00	2.01009847778235e+02	0.00000000000000e+00	1
36	39	37	38	1.00000070645250e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.41334565590207e+00	0.00000000000000e+00	2.00112288057347e+02	0.00000000000000e+00	1
37	40	38	39	1.00000073484154e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.47009633425107e+00	0.00000000000000e+00	2.01719129281619e+02	0.00000000000000e+00	1
38	41	39	40	1.00000069046611e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.38126440921381e+00	0.00000000000000e+00	2.01180127865987e+02	0.00000000000000e+00	1
39	42	40	41	1.00000074233084e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.48500290524606e+00	0.00000000000000e+00	1.98426526407699e+02	0.00000000000000e+00	1
40	43	41	42	1.00000072750285e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.45530243372545e+00	0.00000000000000e+00	2.00771538713724e+02	0.00000000000000e+00	1
41	44	42	43	1.00000070814246e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.41654260570740e+00	0.00000000000000e+00	1.99451786469578e+02	0.00000000000000e+00	1
42	45	43	44	1.00000074022714e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.48072549142020e+00	0.00000000000000e+00	1.99488175248560e+02	0.00000000000000e+00	1
43	46	44	45	1.00000072096760e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.44220645653061e+00	0.00000000000000e+00	2.00329014864742e+02	0.00000000000000e+00	1
44	47	45	46	1.00000071627746e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.43287628395492e+00	0.00000000000000e+00	2.01071911085310e+02	0.00000000000000e+00	1
45	48	46	47	1.00000081387539e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.62832389329330e+00	0.00000000000000e+00	1.98882131787570e+02	0.00000000000000e+00	1
46	49	47	48	1.00000078975986e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.58037333927902e+00	0.00000000000000e+00	2.01378798050222e+02	0.00000000000000e+00	1
47	50	48	49	1.00000077321259e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.54776046743854e+00	0.00000000000000e+00	2.00899810885703e+02	0.00000000000000e+00	1
48	51	49	50	1.00000080024968e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.60243173847195e+00	0.00000000000000e+00	2.01632175179452e+02	0.00000000000000e+00	1
49	52	50	51	1.00000071903464e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.43987696329202e+00	0.00000000000000e+00	2.00005533205157e+02	0.00000000000000e+00	1
50	53	51	52	1.00000074765122e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.49690540989265e+00	0.00000000000000e+00	2.01230504424492e+02	0.00000000000000e+00	1
51	54	52	53	1.00000072666369e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.45478652364244e+00	0.00000000000000e+00	1.99782549174195e+02	0.00000000000000e+00	1
52	55	53	54	1.00000064690863e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.29459965941551e+00	0.00000000000000e+00	1.98757472138621e+02	0.00000000000000e+00	1
53	56	54	55	1.00000085809285e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.71727641764363e+00	0.00000000000000e+00	2.02616395647051e+02	0.00000000000000e+00	1
54	57	55	56	1.00000065124501e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.30322618549820e+00	0.00000000000000e+00	1.99693670815277e+02	0.00000000000000e+00	1
55	58	56	57	1.00000080594853e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.61329768035672e+00	0.00000000000000e+00	1.96773993597652e+02	0.00000000000000e+00	1
56	59	57	58	1.00000078651297e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57498679672660e+00	0.00000000000000e+00	2.00789116320372e+02	0.00000000000000e+00	1
57	60	58	59	1.00000083929676e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.68127887280104e+00	0.00000000000000e+00	1.95844962923297e+02	0.00000000000000e+00	1
58	61	59	60	1.00000079298535e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.58789656150532e+00	0.00000000000000e+00	1.99403152290967e+02	0.00000000000000e+00	1
59	62	60	61	1.00000075168124e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.50428975435691e+00	0.00000000000000e+00	2.00997585635111e+02	0.00000000000000e+00	1
60	63	61	62	1.00000076858915e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.53766501070485e+00	0.00000000000000e+00	2.00225310113564e+02	0.00000000000000e+00	1
1	7	3	5	1.00000179643550e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59468323101539e+00	0.00000000000000e+00	2.00421776320592e+02	0.00000000000000e+00	1
2	8	4	6	1.00000165359596e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.30970763337811e+00	0.00000000000000e+00	2.02107442804646e+02	0.00000000000000e+00	1
3	9	5	7	1.00000163638710e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.27690590417729e+00	0.00000000000000e+00	1.98841594212701e+02	0.00000000000000e+00	1
4	10	6	8	1.00000165032879e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.30781393193388e+00	0.00000000000000e+00	1.98554382277895e+02	0.00000000000000e+00	1
5	11	7	9	1.00000167026493e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.35277140129287e+00	0.00000000000000e+00	1.98367975762253e+02	0.00000000000000e+00	1
6	12	8	10	1.00000170822043e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.43725903901780e+00	0.00000000000000e+00	1.98514403373153e+02	0.00000000000000e+00	1
7	13	9	11	1.00000173928129e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.51223522033057e+00	0.00000000000000e+00	2.01451248092620e+02	0.00000000000000e+00	1
8	14	10	12	1.00000174762421e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.54166702990384e+00	0.00000000000000e+00	1.99633114974144e+02	0.00000000000000e+00	1
9	15	11	13	1.00000173936649e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.52663644687307e+00	0.00000000000000e+00	2.00149335789396e+02	0.00000000000000e+00	1
10	16	12	14	1.00000178689693e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.61387414314965e+00	0.00000000000000e+00	2.02889034388713e+02	0.00000000000000e+00	1
11	17	13	15	1.00000174481198e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.52420530624687e+00	0.00000000000000e+00	2.03299143484757e+02	0.00000000000000e+00	1
12	18	14	16	1.00000167968058e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.40452291063812e+00	0.00000000000000e+00	2.06670744930752e+02	0.00000000000000e+00	1
13	19	15	17	1.00000169805122e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.44997760589167e+00	0.00000000000000e+00	2.05030667884015e+02	0.00000000000000e+00	1
14	20	16	18	1.00000161479008e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.26758297975331e+00	0.00000000000000e+00	2.00963695693653e+02	0.00000000000000e+00	1
15	21	17	19	1.00000170286466e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.43045882050058e+00	0.00000000000000e+00	2.01960611143721e+02	0.00000000000000e+00	1
16	22	18	20	1.00000160749450e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.22786164949663e+00	0.00000000000000e+00	2.02839084528119e+02	0.00000000000000e+00	1
17	23	19	21	1.00000173750027e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.48501345351962e+00	0.00000000000000e+00	2.04921078103304e+02	0.00000000000000e+00	1
18	24	20	22	1.00000149451965e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.99465646209991e+00	0.00000000000000e+00	2.00068643438574e+02	0.00000000000000e+00	1
19	25	21	23	1.00000161669927e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.23908371339455e+00	0.00000000000000e+00	1.97771076647093e+02	0.00000000000000e+00	1
20	26	22	24	1.00000150879539e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.02243323946219e+00	0.00000000000000e+00	2.01917494491784e+02	0.00000000000000e+00	1
21	27	23	25	1.00000157261147e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.15088369434293e+00	0.00000000000000e+00	1.99260087596899e+02	0.00000000000000e+00	1
22	28	24	26	1.00000148492512e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.97576872498994e+00	0.00000000000000e+00	1.98206889368102e+02	0.00000000000000e+00	1
23	29	25	27	1.00000156723694e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.14255459963778e+00	0.00000000000000e+00	1.99294231235015e+02	0.00000000000000e+00	1
24	30	26	28	1.00000156367615e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.13736332981628e+00	0.00000000000000e+00	2.00949814065617e+02	0.00000000000000e+00	1
25	31	27	29	1.00000157679953e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.16572652140471e+00	0.00000000000000e+00	1.99765525856468e+02	0.00000000000000e+00	1
26	32	28	30	1.00000155756236e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.12815315881780e+00	0.00000000000000e+00	2.01133680735326e+02	0.00000000000000e+00	1
27	33	29	31	1.00000153719241e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.08703390594400e+00	0.00000000000000e+00	2.00476086047734e+02	0.00000000000000e+00	1
28	34	30	32	1.00000154067181e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.09305430663072e+00	0.00000000000000e+00	2.00359956995076e+02	0.00000000000000e+00	1
29	35	31	33	1.00000157990491e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.17118923532344e+00	0.00000000000000e+00	2.03325964298477e+02	0.00000000000000e+00	1
30	36	32	34	1.00000146868447e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.94695282386608e+00	0.00000000000000e+00	1.99216361352547e+02	0.00000000000000e+00	1
31	37	33	35	1.00000155238878e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.11559931171257e+00	0.00000000000000e+00	1.96972569603470e+02	0.00000000000000e+00	1
32	38	34	36	1.00000161232598e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.23584267798284e+00	0.00000000000000e+00	2.02823029620262e+02	0.00000000000000e+00	1
33	39	35	37	1.00000160001489e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.21022579458017e+00	0.00000000000000e+00	1.99348051709544e+02	0.00000000000000e+00	1
34	40	36	38	1.00000149640490e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.00075492075822e+00	0.00000000000000e+00	1.99567115995141e+02	0.00000000000000e+00	1
35	41	37	39	1.00000157573647e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.15932458081788e+00	0.00000000000000e+00	1.99419918829087e+02	0.00000000000000e+00	1
36	42	38	40	1.00000159962102e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.20642257837317e+00	0.00000000000000e+00	2.00570109097170e+02	0.00000000000000e+00	1
37	43	39	41	1.00000161897857e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.24458273238801e+00	0.00000000000000e+00	1.98723034940187e+02	0.00000000000000e+00	1
38	44	40	42	1.00000159862237e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.20307481041347e+00	0.00000000000000e+00	1.99223065241756e+02	0.00000000000000e+00	1
39	45	41	43	1.00000158612830e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.17755086030611e+00	0.00000000000000e+00	2.01054745668609e+02	0.00000000000000e+00	1
40	46	42	44	1.00000160634675e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.21786815388457e+00	0.00000000000000e+00	1.98902048884348e+02	0.00000000000000e+00	1
41	47	43	45	1.00000168068419e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.36719606225490e+00	0.00000000000000e+00	1.97570505013471e+02	0.00000000000000e+00	1
42	48	44	46	1.00000158546576e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.17689274440894e+00	0.00000000000000e+00	2.01576998134608e+02	0.00000000000000e+00	1
43	49	45	47	1.00000171502131e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.43917460091919e+00	0.00000000000000e+00	1.99534897580452e+02	0.00000000000000e+00	1
44	50	46	48	1.00000175369932e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.52122699743076e+00	0.00000000000000e+00	2.02964979504733e+02	0.00000000000000e+00	1
45	51	47	49	1.00000172085223e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.46153292385506e+00	0.00000000000000e+00	2.00242851419379e+02	0.00000000000000e+00	1
46	52	48	50	1.00000156175734e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.14502773524583e+00	0.00000000000000e+00	2.04848496868738e+02	0.00000000000000e+00	1
47	53	49	51	1.00000159261707e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.21062800694586e+00	0.00000000000000e+00	1.98103413875082e+02	0.00000000000000e+00	1
48	54	50	52	1.00000152446611e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.07147824937540e+00	0.00000000000000e+00	2.02989626123354e+02	0.00000000000000e+00	1
49	55	51	53	1.00000139128857e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.79935463526636e+00	0.00000000000000e+00	2.02880783887744e+02	0.00000000000000e+00	1
50	56	52	54	1.00000152628034e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.07027998221850e+00	0.00000000000000e+00	2.01307233583563e+02	0.00000000000000e+00	1
51	57	53	55	1.00000201746942e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.06179974415590e+00	0.00000000000000e+00	2.00869999567493e+02	0.00000000000000e+00	1
52	58	54	56	1.00000191375420e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.85056670601182e+00	0.00000000000000e+00	2.02642857159103e+02	0.00000000000000e+00	1
53	59	55	57	1.00000160794879e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.23376576843928e+00	0.00000000000000e+00	1.98989203800649e+02	0.00000000000000e+00	1
54	60	56	58	1.00000143570466e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.88895243444816e+00	0.00000000000000e+00	2.01128725603677e+02	0.00000000000000e+00	1
55	61	57	59	1.00000157620133e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.17885245387078e+00	0.00000000000000e+00	2.03559080983455e+02	0.00000000000000e+00	1
56	62	58	60	1.00000154633481e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.11793292873630e+00	0.00000000000000e+00	2.00923415189523e+02	0.00000000000000e+00	1
57	63	59	61	1.00000168995394e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.40302372446623e+00	0.00000000000000e+00	2.00616869735644e+02	0.00000000000000e+00	1
1	10	4	7	1.00000254637095e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.11191128704217e+00	0.00000000000000e+00	1.98548271106398e+02	0.00000000000000e+00	1
2	11	5	8	1.00000240222485e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.83229250110080e+00	0.00000000000000e+00	1.98408053047147e+02	0.00000000000000e+00	1
3	12	6	9	1.00000238628641e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.81694602371323e+00	0.00000000000000e+00	2.03706074909689e+02	0.00000000000000e+00	1
4	13	7	10	1.00000243904601e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.95004697923815e+00	0.00000000000000e+00	2.03217736669627e+02	0.00000000000000e+00	1
5	14	8	11	1.00000252201739e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.15190612746562e+00	0.00000000000000e+00	2.04258572357783e+02	0.00000000000000e+00	1
6	15	9	12	1.00000260304789e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.34076904969637e+00	0.00000000000000e+00	2.07741737009608e+02	0.00000000000000e+00	1
7	16	10	13	1.00000266522839e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.46999203115861e+00	0.00000000000000e+00	2.05147213353165e+02	0.00000000000000e+00	1
8	17	11	14	1.00000263702687e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.39438054084701e+00	0.00000000000000e+00	2.08868188742845e+02	0.00000000000000e+00	1
9	18	12	15	1.00000254257482e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.18849961883946e+00	0.00000000000000e+00	2.04938301884509e+02	0.00000000000000e+00	1
10	19	13	16	1.00000241882228e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.94306582693221e+00	0.00000000000000e+00	2.05472753794779e+02	0.00000000000000e+00	1
11	20	14	17	1.00000231170660e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.73746504146740e+00	0.00000000000000e+00	2.03886549327764e+02	0.00000000000000e+00	1
12	21	15	18	1.00000228604748e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.68835080756038e+00	0.00000000000000e+00	2.09185068773379e+02	0.00000000000000e+00	1
13	22	16	19	1.00000234879389e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.80318732793027e+00	0.00000000000000e+00	2.03106152141217e+02	0.00000000000000e+00	1
14	23	17	20	1.00000246347352e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.01153800694689e+00	0.00000000000000e+00	2.03127522900566e+02	0.00000000000000e+00	1
15	24	18	21	1.00000253653692e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.13383798163603e+00	0.00000000000000e+00	2.02520427961791e+02	0.00000000000000e+00	1
16	25	19	22	1.00000254523865e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.13440794773936e+00	0.00000000000000e+00	2.01934090444171e+02	0.00000000000000e+00	1
17	26	20	23	1.00000247450658e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.98283084463722e+00	0.00000000000000e+00	1.99679947992498e+02	0.00000000000000e+00	1
