204.0  = shot_pos. Moved_geo: n/a to new position: n/a 
0.0,0.129903138528
6.0,0.127798160173
12.0,0.126114177489
18.0,0.125693181818
24.0,0.121483225108
30.0,0.121483225108
36.0,0.120220238095
42.0,0.117694264069
48.0,0.114747294372
54.0,0.116010281385
66.0,0.110537337662
78.0,0.108011363636
84.0,0.104643398268
90.0,0.100433441558
96.0,0.0983284632035
102.0,0.0962234848485
108.0,0.0949604978355
114.0,0.0924345238095
120.0,0.0907505411255
126.0,0.0869615800866
132.0,0.0852775974026
138.0,0.0819096320346
