-43.0  = shot_pos. Moved_geo: None to new position: None 
0.0,0.0602283549784
6.0,0.0627543290043
12.0,0.0669642857143
18.0,0.0686482683983
24.0,0.0720162337662
30.0,0.0749632034632
36.0,0.0779101731602
42.0,0.0791731601732
48.0,0.0825411255411
54.0,0.0863300865801
60.0,0.0888560606061
66.0,0.090961038961
72.0,0.093066017316
78.0,0.093908008658
84.0,0.095591991342
90.0,0.098538961039
96.0,0.09895995671
102.0,0.102748917749
108.0,0.105274891775
114.0,0.106537878788
120.0,0.108642857143
126.0,0.113273809524
132.0,0.114536796537
138.0,0.116220779221
