399.0,-0.38278189469196067
401.0,0.7400178784146747
490.0,1.3974700461029732
603.0,2.191307929157936
712.0,5.994047339447221
801.0,4.281713888270975
899.0,1.918043176621097
1001.0,0.6250454850860618
1098.0,0.023148331925140986
1203.0,-0.18900802002437417
1304.0,1.1193274911137558
1399.0,1.1395015673571676
1401.0,-0.6778626848410866
1490.0,-0.07908216217641001
1603.0,0.10574345332381929
1712.0,-0.14083659754208155
1801.0,0.5487412217432264
1899.0,0.30129928129388084
2001.0,-0.4877232320252054
2101.0,-1.3416338824943534
2203.0,-1.57031066020193
